133808404	241178
134149386	206734
131972362	180750
133861652	174578
133994260	157956
131516682	157601
132007946	155112
131699230	149459
133785098	142600
134000394	139328
131741460	130893
131753738	130568
133822484	128257
131555614	123914
133720842	123154
131701524	119681
133606713	116300
131638814	110374
131523860	107558
131699210	102637
134207506	102405
131957002	100182
132014858	98247
131679006	96930
133827358	96859
131736084	88673
131976249	88538
131967498	82477
131724574	81555
133979934	81508
131573790	80737
133899028	79224
131436574	72931
133583667	70064
133766164	69176
133605689	69027
131621130	67407
131520030	66498
133937428	66084
133750046	65369
133828116	65158
131985459	65085
133797899	64749
133583923	63146
200188938	62702
131548682	62330
133861918	60568
133715230	58943
133921556	58387
133924894	57649
131702302	55795
133899541	55598
133725972	52475
131695380	51925
131716156	50222
133776660	49011
131554836	47456
134013450	46747
131513610	46736
131982397	46558
131724318	45663
131966238	45612
201223225	45585
132018699	45339
131693854	45254
133961236	43770
131512330	43465
133833502	43309
134029588	41291
133709588	41140
133757972	41135
131735562	40860
133791252	39294
131567134	39061
134105374	39006
133744670	38770
132033044	38417
131514644	38299
133726474	38286
131620106	37967
131515924	37926
131546890	37650
131512084	37480
133744660	36595
131518730	36552
131455764	36349
131464508	36088
133891604	35812
133900318	35169
131982653	34872
133698590	34870
131701012	34491
134154506	34460
131567636	34454
134152478	34252
134172692	33935
200147978	33373
131745319	33291
134089748	33270
134173204	33173
200157204	33130
134015764	33120
133764618	33093
133729556	33075
131529234	33000
200161054	31999
134053394	31968
131998228	31739
131716904	31733
131724308	31706
133808916	31625
133767434	31600
133699860	31495
133729802	31348
131991050	30987
133848862	30949
131446046	30656
131460126	30563
131731722	30424
133907978	30274
131533360	30205
131716412	30118
133926922	30090
131752222	29891
132001566	29542
131536402	29518
134137630	29179
131489546	29050
133806356	28625
133741598	28479
201222714	28461
131703306	28311
133871646	28272
131557683	28153
132021002	27879
133743882	27479
131458078	26918
131637524	26888
133974292	26777
133829908	26657
133827348	26391
133738004	26387
131637514	26231
131982643	25261
131532592	25232
133732874	25118
131720754	25099
133709332	24884
131744786	24661
131455498	24634
134196766	24620
131975229	24328
134171914	24296
133826078	24134
133833226	24075
133973012	24067
131449108	24047
131685396	23821
133765140	23595
134128414	23466
131515422	23178
131985193	23089
131603240	22507
131690762	22295
131444500	22290
134158100	22260
133703956	22253
133848094	21987
133964554	21726
133763594	21719
133885726	21569
131745042	21538
131695370	21469
131438876	21292
133762836	21111
134168852	20544
133756426	20489
131967252	20410
131718204	20254
131694366	20125
133761290	20060
133903626	19888
133761556	19759
131438397	19206
131746100	19150
132001556	19108
133756702	19007
131667988	18925
133717012	18809
133951498	18356
131459614	18344
131704094	18180
134101770	18124
133803038	17892
133889547	17807
133902100	17627
133907732	17450
132002570	17313
131705118	17160
131982121	17108
131449098	17046
133887754	17018
131545108	16991
131583536	16696
131561994	16678
131750410	16601
133581373	16586
133913886	16535
131489044	16525
133830676	16491
131970324	16421
133948180	16351
133909002	16337
131749406	16297
131993907	16009
131540234	15977
133840660	15747
131632650	15715
133766174	15713
134154260	15672
133824286	15592
131963166	15428
133745950	15316
133724958	15309
133856286	15291
133916190	15277
131758376	15274
133988382	15273
133829662	15135
134123028	15109
131547146	15081
133783060	15074
131502100	15069
131630110	15046
131963146	15009
131500554	14987
131541770	14905
131736094	14901
131715900	14899
131539230	14889
131445770	14828
133914142	14711
131959562	14699
131702026	14673
131997962	14670
131714610	14276
131547678	14125
133739806	14110
133812756	14037
133918238	13955
133810462	13856
133968138	13739
133702666	13592
133875210	13460
131696148	13077
131514634	12862
133886484	12830
133798686	12813
133740318	12762
133963786	12734
132027422	12508
131550740	12498
131433246	12205
131496970	12205
133997332	12141
131751454	11901
134065170	11840
133702922	11736
133917972	11671
200181707	11628
131700500	11560
131514388	11546
133736980	11524
134098442	11506
131516446	11503
131755284	11451
131565342	11322
131755540	11285
133862686	11259
131520276	11244
200184358	11097
131538698	10980
134106388	10875
131740948	10841
200148510	10836
131736074	10819
133872670	10786
201222704	10720
131517982	10671
134212905	10557
132011284	10555
131957012	10546
133863700	10485
132010762	10466
131696650	10408
134111754	10360
133607738	10359
131992895	10321
134140702	10301
133944852	10170
133752330	10140
133920778	10126
131567882	10121
131607828	10064
131553290	10040
133982986	9996
131616530	9975
133858580	9947
131957780	9900
133760020	9821
133722644	9800
133814538	9715
134143262	9696
132046346	9625
133768478	9620
131517726	9579
134119700	9557
131730452	9548
131969341	9530
131454740	9509
133956116	9407
133606201	9271
200183334	9233
131996446	9228
134107658	9214
133833738	9204
131459860	9188
133912094	9171
133795339	9153
134052902	9118
131693332	9111
134176020	9075
133849866	9031
131678986	9004
200180498	8992
131577362	8825
133903125	8800
133772308	8799
133961482	8713
134001694	8630
133935636	8591
131552788	8590
131574558	8564
133758218	8536
131552798	8506
133737758	8499
133697034	8469
131505428	8467
131666954	8285
131708682	8215
131562260	8120
131444244	8107
133907220	8085
131700234	8085
133934868	8082
134120468	7929
133785620	7910
133979422	7903
131541012	7791
131510794	7753
133583933	7721
133860638	7681
134046482	7643
134013972	7610
133922334	7610
133607737	7607
131746090	7581
133946132	7547
131514890	7462
131448330	7449
133896222	7410
132040970	7402
131688714	7381
134114058	7380
133700372	7370
133824542	7314
131667722	7240
133772820	7234
131527690	7231
133964062	7227
131980564	7122
131697940	7020
131614226	7013
131553566	7002
133723156	6985
133958410	6913
131432478	6912
133928458	6846
133801236	6772
200179914	6667
134122014	6579
133968404	6530
131755550	6500
131526154	6471
131960586	6465
133760286	6436
131448852	6388
131692820	6388
131488276	6381
133754654	6318
133605434	6271
133828884	6235
133843210	6200
131985213	6144
131524638	6143
132007710	6126
131707914	6108
133766420	6104
131644436	6017
133857546	6000
133808414	5967
133955860	5959
133897492	5908
131691550	5890
133793035	5881
133948702	5750
132038194	5698
131637258	5695
134126098	5681
134182932	5652
131667998	5585
131986708	5547
132029716	5546
133942302	5545
133940244	5477
133913118	5411
133972766	5374
133754634	5362
131638302	5354
134115358	5322
131745062	5315
131974174	5302
131433492	5246
131513364	5167
133877258	5156
131535408	5153
131689738	5144
133922580	5124
133748510	5124
133608250	5120
134049298	5111
131484958	5101
131734538	5095
133761300	5039
133809172	5034
131702804	5006
131975452	5004
131742986	4995
131699486	4979
131698698	4931
133781012	4921
131957790	4841
131960350	4835
131958292	4831
134100756	4803
133762846	4792
133902868	4757
133869844	4715
133749534	4710
133782026	4699
133831700	4690
133858058	4686
131619594	4681
131751700	4665
132007454	4651
133697812	4650
133869087	4614
131739146	4610
133799444	4609
131751198	4594
131974676	4587
131986975	4563
134172702	4513
131490846	4500
131966228	4492
134102794	4481
131445780	4395
131535890	4392
131755294	4361
133807114	4360
133712660	4336
133697310	4301
133707294	4295
131540746	4284
133834506	4283
133730324	4260
131512340	4233
131962388	4199
131621150	4175
133853470	4174
133923594	4154
133851934	4127
131990302	4106
131985970	4075
133944084	4070
133866506	4068
134169374	4053
131694090	4044
133900820	4039
131448340	4034
132032286	4030
131957524	4023
133839370	3999
133920266	3984
133789470	3979
133964052	3978
131635486	3935
131532336	3932
131696906	3912
131457802	3879
131512606	3847
131570186	3844
131986216	3820
131530800	3814
131438132	3780
131518228	3760
133846538	3756
131607316	3736
131758386	3716
131437629	3697
131458058	3683
131694346	3651
133859594	3600
134129428	3594
133719050	3577
133881630	3560
131687454	3549
131758652	3546
133740042	3530
131492618	3525
131980318	3517
133900574	3461
134022666	3444
134113310	3433
131517460	3432
133852426	3421
131703818	3376
133810954	3369
133745162	3340
132044298	3329
133932318	3328
131656222	3323
131699476	3300
131534098	3288
133775134	3280
133847562	3261
131455774	3243
134093342	3234
133822474	3222
131697182	3190
131717692	3160
132014100	3087
133828126	3074
133991444	3050
133848586	3032
134130442	3018
133581865	2994
131729930	2989
131754014	2986
131750174	2982
131740938	2978
131993098	2974
131975220	2964
134193438	2936
133943316	2920
131975442	2876
131516692	2849
132024350	2846
133832468	2838
131534866	2810
133714698	2801
131973426	2797
133757726	2766
133803540	2765
133885204	2746
134096916	2720
134141726	2699
131667466	2680
134116382	2651
133909278	2651
133743646	2645
131515402	2640
131631882	2612
133949982	2610
131957268	2603
200151050	2600
131660298	2590
131524106	2581
134182676	2523
134060306	2510
131445790	2495
133921822	2494
134038546	2480
133848330	2470
131750164	2464
131608594	2460
134184222	2412
131477780	2405
133854996	2401
134150174	2400
131977264	2400
134030346	2396
131748884	2386
131737118	2385
133924382	2384
133736458	2382
200208650	2379
131509002	2378
200188693	2375
131750686	2361
131663636	2357
132033822	2347
131462205	2343
131999774	2338
131993908	2336
131748874	2335
133810452	2334
131681566	2330
133918750	2330
131667486	2315
131983410	2314
131640596	2304
131742218	2290
132004372	2281
134129694	2270
131994938	2238
132046878	2229
131728906	2226
131526174	2225
133885982	2224
134003230	2220
131697172	2216
131698974	2215
133715210	2215
134085130	2210
131750922	2205
131740190	2205
131972905	2205
133745930	2194
131974942	2194
133750282	2191
133865246	2185
131666708	2180
131465482	2180
131694110	2180
133843988	2170
131670538	2165
131513108	2160
131746857	2160
131633674	2155
131703316	2155
131462186	2150
131661588	2147
131632394	2146
131958026	2140
131699722	2135
200197396	2130
133967646	2110
133756170	2101
131974666	2100
131697950	2100
133717770	2100
131747338	2075
133747978	2075
131969331	2070
134200074	2065
133706250	2059
131664138	2050
131738378	2023
131756062	2010
131735582	2004
134111774	2001
133741578	2000
133980426	1998
131649310	1985
133581117	1982
133712414	1980
131674644	1974
133722654	1972
133744414	1970
134129674	1961
131758396	1961
134025748	1955
134108948	1951
133822228	1950
131454750	1949
133944586	1925
131724810	1914
133775114	1909
131621396	1904
132010260	1897
133908234	1890
200147474	1889
131551764	1885
133766154	1860
