132007946	96
131976249	71
133914142	58
133729802	52
134173204	51
134013450	48
134000394	46
131753738	45
133886484	37
133899028	37
131554836	37
131975452	37
131546890	36
131438397	35
131695370	32
131986708	32
131982643	32
131966238	31
133812756	31
132011284	31
131699230	30
131700500	29
133765140	28
131751454	28
133750046	28
131510794	27
201223225	26
133776660	26
131967498	24
131716412	24
133738004	24
133907220	23
200180498	23
133725972	22
131455764	22
134114058	22
131996446	21
134158100	21
131985213	21
134101770	21
131966228	21
133766164	20
133833502	20
131583536	20
134100756	20
131436574	20
131957780	20
133744660	20
133703956	20
131536402	19
134182932	19
131547678	19
133702666	19
131745042	19
131696650	19
131638302	18
133872670	18
131667998	18
134168852	18
133922334	18
134049298	18
131488276	18
133723156	18
133831700	17
133913118	17
131448340	17
131980564	17
131530800	17
131515924	17
134123028	17
133583933	17
134126098	16
133754654	16
131527690	16
131705098	16
133808916	16
133809172	16
133866506	16
131699210	16
133852426	16
131515422	16
132038194	16
133972766	16
133758218	16
133923594	16
133956116	16
133997332	15
131489546	15
131656222	15
133934868	15
131638814	15
131985193	15
133849866	15
133964052	15
201222714	15
133858058	15
131449098	15
131541012	15
131745062	15
133806356	15
133897492	15
131535408	14
134176020	14
131438876	14
131687454	14
133801236	14
133808404	14
133824542	14
131455774	14
133928458	14
133946132	14
133964554	14
133607737	14
133859594	14
131957268	14
133757726	14
133702922	14
133828126	14
132040970	14
133922580	14
131982121	14
131699486	14
133994260	14
131637514	14
131703306	14
133829908	14
131666954	13
134115358	13
131716156	13
133717012	13
131552788	13
131573790	13
133979422	13
134116382	13
131457802	13
134046482	13
133869087	13
134122014	13
131532336	13
134102794	13
131696906	13
131455498	12
131518228	12
131535890	12
132018699	12
133698590	12
133887754	12
132021002	12
134129428	12
133709332	12
131962388	12
133940244	12
134149386	12
131520276	12
133720842	12
131718204	12
131972362	12
133737758	12
131957524	12
133712660	12
131516682	12
134053394	12
131516692	12
131973426	12
133839370	12
131724308	12
133932318	12
133697812	11
133848586	11
131432478	11
133605689	11
133803018	11
133832468	11
134128414	11
131697940	11
131974676	11
133741598	11
131538698	11
131980318	11
131514890	11
134016532	11
133736980	11
134184222	11
133828116	11
131445780	11
131540234	11
133762846	11
133583923	11
133810954	11
131607316	11
133918750	11
134154506	11
133871646	10
200151050	10
131667466	10
200179914	10
133920778	10
131678986	10
131736094	10
131690762	10
131458078	10
133775134	10
131555614	10
133581865	10
131993908	10
131512340	10
131459860	10
133714698	10
131714610	10
134193438	9
133726474	9
134029588	9
134141726	9
131514634	9
131694346	9
131704094	9
131747338	9
133606201	9
133760020	9
131729930	9
133606713	9
133766154	9
133803540	9
133964062	9
131705118	9
134182676	9
131448852	9
131701524	9
134207506	9
131691550	9
133822484	9
132014858	9
134190356	9
134113310	9
131700234	9
131755294	9
131982653	9
133697034	9
133697310	9
133840660	9
133958410	9
131477780	8
131513610	8
131693854	8
131489310	8
133814538	8
131574558	8
133979934	8
131997204	8
133833226	8
133980426	8
134038546	8
131444500	8
131960586	8
133858078	8
131553566	8
131619594	8
131985459	8
133877258	8
133921822	8
131752222	8
131998228	8
133785098	8
133902868	8
131993907	8
133861652	8
131754014	8
131758386	8
131532592	8
131703060	8
131755284	8
133722654	8
131517460	8
134103060	8
131983410	8
131454750	7
131543828	7
132046878	7
131526154	7
131701012	7
131741460	7
134141962	7
131667988	7
131736084	7
133735434	7
133748510	7
131689738	7
131694602	7
133700372	7
200181707	7
131433492	7
131957002	7
133719050	7
133907732	7
131530544	7
133743646	7
133902100	7
131640596	7
131985970	7
131496970	7
131999774	7
131548682	7
131738378	7
131749898	7
132014100	7
133810462	7
133861918	7
134212905	7
131957790	7
131437629	7
131750174	7
133955860	7
134022666	7
131523860	7
133909278	7
131513364	7
133715230	7
133871636	7
131551764	6
131570186	6
131724318	6
133754634	6
131614226	6
131694090	6
133790494	6
133920542	6
131514388	6
131724810	6
133899541	6
131736074	6
133857812	6
134157066	6
131679006	6
131860766	6
133889547	6
131484958	6
131737108	6
133851934	6
134001694	6
134120468	6
134199070	6
131985715	6
133761300	6
133820180	6
133948180	6
131981588	6
131621130	6
131662868	6
131731722	6
133762836	6
131709458	6
132001556	6
134052902	6
200174367	6
131973416	6
134172692	6
133739806	6
131551262	6
131734292	6
131750686	6
133863454	6
131983420	5
133800714	5
133824286	5
133920266	5
134137630	5
131502602	5
131524638	5
131697182	5
131988490	5
133781012	5
133857034	5
133961482	5
133968394	5
134155540	5
134030346	5
131751444	5
131553290	5
131688714	5
133699860	5
134081298	5
131698698	5
133816586	5
133826078	5
133981726	5
134097930	5
131730452	5
131975220	5
133964810	5
200183334	5
131632650	5
133579837	5
133827358	5
131464508	5
131742986	5
134169118	5
200184358	5
131691540	5
133822228	5
133846794	5
133868042	5
131445790	5
131459338	5
133853470	5
134208789	5
131459594	5
131466547	5
131516446	5
133917972	5
131692820	5
133583667	5
133722644	5
133739294	5
131533360	5
132002570	5
133848094	5
134012170	5
131534098	5
131758652	5
134012702	5
131454740	5
133829918	5
133885982	5
133905930	5
131517982	4
131746090	4
131978772	4
131988254	4
133733898	4
133863700	4
134155028	4
131724574	4
131740938	4
131967252	4
133848862	4
133934366	4
131687710	4
131716402	4
131984936	4
133734666	4
133760010	4
134096394	4
131448330	4
131616530	4
131667722	4
133734686	4
133825546	4
