133695262	5902
133809674	5888
132004372	5860
133729556	5854
133805588	5831
131672094	5818
133841182	5803
133733908	5777
133745950	5772
131689748	5749
133916426	5746
132033822	5716
131988500	5702
131962665	5691
131450142	5690
132021022	5659
133798421	5651
133894942	5643
132032286	5637
131567882	5627
134104350	5621
133734666	5610
133581117	5603
131649310	5594
133734686	5581
131751690	5579
131691540	5568
131992013	5567
133753354	5566
133607728	5548
133805578	5547
133608250	5537
134111754	5514
131733012	5486
133965844	5481
134152478	5461
200177438	5450
200188938	5440
131621150	5403
131755550	5394
131523850	5391
131661588	5385
131444244	5385
133968138	5360
131996692	5349
133874462	5339
133871134	5332
133836052	5328
131687710	5318
134192394	5305
134093342	5300
131972638	5284
134172702	5277
131659540	5268
133885726	5265
131704074	5262
131958548	5259
134191134	5257
131560233	5230
134105374	5222
133971466	5221
131438132	5220
131452170	5220
133829898	5218
131557683	5190
133900820	5181
131956746	5161
131963402	5144
200148510	5137
131620106	5106
132019978	5103
133934366	5096
131559465	5058
131694366	5042
131981844	5040
133747230	5034
133873428	5032
133732116	5018
131559977	5015
134000926	5015
132022282	5003
131992895	4999
133703690	4977
131983420	4976
131742996	4974
131997982	4969
200179218	4922
131741962	4914
131547658	4913
134020106	4913
133747998	4907
131550740	4877
131633418	4868
131465769	4840
131958292	4815
131734538	4808
131433246	4788
133973012	4728
131541790	4711
131698964	4708
133971998	4707
131518996	4660
133724958	4657
131750164	4644
131758376	4640
131746100	4626
132029962	4593
131538718	4575
133764874	4546
131700254	4530
133819658	4526
131631882	4451
131454730	4450
131959562	4449
131739146	4448
131457812	4432
200150814	4431
133729812	4366
133988884	4333
133929502	4322
133727498	4269
133918238	4268
131702804	4264
133778196	4260
133736458	4253
133914891	4241
134123796	4234
133712404	4214
133824266	4206
133853982	4195
131968276	4167
132045342	4150
133879582	4147
131696926	4138
133954058	4122
132046366	4104
131721768	4075
131559485	4065
131490334	4044
131603240	4040
133707294	4038
131437610	4038
133996042	4022
131748116	4016
133881108	4011
131731732	4007
131614738	3996
131554334	3981
134178314	3964
131562014	3962
133949982	3928
134013972	3922
134074634	3921
133747978	3920
133948702	3908
134026270	3907
133751316	3903
131681802	3891
134088724	3857
133968158	3856
131514644	3855
132047646	3841
133742110	3830
134131220	3825
131452180	3819
134153738	3819
131750410	3817
133940510	3811
133928734	3808
131562260	3808
131606558	3805
133916190	3796
131974154	3787
134068498	3785
134113290	3785
200210234	3783
131993364	3759
131751700	3749
133804042	3748
131458058	3731
131479060	3715
134091294	3701
133954590	3678
131511050	3676
133705758	3655
131754506	3645
133886750	3641
133841162	3639
133870612	3639
133969418	3639
133869844	3620
131977264	3614
200157204	3604
131695390	3600
131631114	3598
133864212	3588
133794571	3583
133733140	3581
131553300	3570
134104340	3562
131670538	3558
200147474	3550
131461949	3539
133787402	3526
133967646	3519
131981854	3515
131530288	3511
133880842	3503
131721788	3486
131648522	3483
132011540	3452
131517726	3431
133834526	3402
133854996	3395
132027156	3388
133710878	3387
131693598	3369
131440688	3352
131446302	3349
131548170	3346
134106388	3345
131681566	3331
133851146	3326
133769738	3316
200176660	3315
200147978	3297
133781268	3291
132046346	3270
131432980	3256
131623690	3252
133745930	3240
134091038	3236
131745308	3228
133785630	3228
131749652	3222
133750538	3200
131756062	3200
133966602	3191
133776414	3175
131449108	3145
133808926	3137
133924382	3132
134195466	3125
134007316	3122
131512330	3120
133581373	3112
131488010	3110
132003614	3084
131550484	3080
133864734	3078
131759144	3073
131509002	3066
131489034	3054
134015764	3041
133740042	3037
133752330	3033
131694110	3026
133743114	3024
133759508	3017
200210224	3011
131995184	3006
132010260	3003
133988382	2977
133866526	2970
133999636	2967
131969812	2956
133909022	2954
133744670	2953
133845022	2947
200159498	2934
131497236	2933
133727242	2929
131669268	2925
134190090	2893
134131978	2875
132016926	2866
131539998	2854
131561994	2853
134130442	2853
133809684	2818
131559997	2817
131460649	2815
134093322	2808
134179604	2804
132010762	2787
131758908	2774
131693332	2763
131447050	2755
133737492	2755
133849374	2753
131567124	2751
131479316	2741
131485204	2736
133835284	2732
131660810	2704
132032532	2677
133975326	2653
131674378	2630
133804554	2611
131729950	2604
131608594	2602
133718292	2596
134040860	2595
134109460	2573
133918474	2571
133946378	2561
133904906	2530
131684362	2527
131735562	2524
131639818	2524
131756318	2517
133978654	2512
131618570	2510
131432990	2487
133924116	2482
133744404	2478
133693972	2474
131551498	2471
133970954	2459
133866260	2453
131724062	2451
133900318	2440
131558963	2409
131513108	2401
133936916	2392
131541534	2376
200208650	2376
200155156	2369
131717692	2327
133856030	2322
131566622	2320
133742346	2313
131694868	2310
134131998	2309
133931550	2294
131538196	2292
134145310	2290
134071826	2289
133945118	2287
131977531	2285
131486474	2279
131756574	2279
131677716	2264
131520788	2264
131987722	2250
134123038	2242
132047636	2239
131529234	2237
131691284	2236
133763594	2230
132031262	2227
133807134	2225
133758238	2218
200180273	2214
131740190	2208
131757598	2205
131753482	2196
133885214	2191
134187274	2191
134184468	2173
131526174	2163
131482910	2160
131972905	2156
132015114	2155
131958026	2154
133757972	2151
133808670	2148
134095902	2143
134143262	2138
134121492	2132
133966090	2131
133775114	2129
131745052	2128
133815562	2124
133809694	2105
133865246	2095
131462185	2087
131701268	2079
132008980	2077
131716658	2074
131979806	2074
131975230	2073
133982986	2068
133756170	2058
133761290	2054
131695380	2047
132051722	2040
131717416	2039
131448350	2037
134062866	2034
133915914	2034
131557171	2032
131750922	2024
134200074	2021
133926154	2014
133967370	2010
133591070	2007
133808414	2005
131707668	2005
131657226	2005
133812746	2002
133906974	2002
133703178	2002
131468848	2002
131685918	2001
131980810	2001
200197396	2000
131606036	1999
134002954	1999
133902858	1999
133794591	1998
131974932	1995
131749406	1993
134024990	1993
131739166	1992
131638794	1991
131638804	1990
132048926	1990
131680286	1990
131755540	1989
131686932	1987
133745940	1986
133731614	1984
131959316	1978
131972147	1975
131742218	1961
134129694	1952
200170260	1932
133833738	1923
133698836	1922
133875210	1918
133763338	1889
133909258	1889
131728906	1886
133837598	1881
131999754	1878
133899038	1877
133852190	1872
133583421	1869
133940500	1867
133821716	1867
134113300	1861
133751838	1833
131465482	1831
133966622	1828
131515166	1825
133965834	1823
133814548	1821
133721364	1817
133906954	1816
131560243	1814
133708830	1812
133759262	1812
133797407	1812
133904916	1811
131492372	1805
131699220	1801
131489300	1791
133749534	1790
131667486	1786
134155018	1782
133700628	1779
131969331	1775
133843988	1774
134114590	1770
133770782	1762
134123786	1755
133722634	1750
131990302	1740
134116116	1735
131446036	1732
133932298	1730
133717770	1720
133822996	1718
131499018	1714
133864222	1710
131522570	1706
131737364	1704
131703818	1695
134104596	1689
131639562	1679
133943316	1676
131696394	1674
134018846	1674
134096906	1672
133737994	1672
133853460	1669
133737226	1665
131733780	1664
131758632	1664
131746857	1664
133765918	1663
134182430	1661
133930782	1655
133874718	1654
131532080	1653
131677214	1652
134140702	1652
133760030	1652
133712916	1651
131569930	1650
131986955	1650
134031882	1649
200177940	1649
133707786	1647
131450122	1647
131697950	1647
134175764	1646
131633930	1646
133803550	1646
133752586	1645
131739678	1642
133721610	1642
134142996	1641
133823498	1639
133907230	1637
133976340	1637
133779220	1637
133579581	1636
133832478	1635
131701514	1633
133775892	1622
133862922	1619
133847572	1616
131541770	1616
133841172	1613
134129940	1612
133728532	1611
131974420	1610
133804830	1610
133848350	1608
131644446	1607
131600404	1605
132030986	1603
131482900	1601
131702558	1601
132025620	1596
133972244	1595
131985203	1588
131974410	1588
133585193	1583
131707678	1583
131600916	1582
133768478	1581
133894154	1580
131513866	1580
133906708	1580
133850122	1579
133756436	1575
200180016	1575
134116106	1575
133895454	1575
133769748	1575
131446558	1570
131681822	1570
200184348	1564
133894420	1564
131617554	1564
134011146	1562
131959582	1562
131664414	1561
133719326	1559
134009886	1558
134102282	1558
133863178	1558
133751818	1558
133891870	1557
133733652	1557
133708308	1557
131738122	1556
131675678	1556
131659796	1555
133700618	1555
134100500	1554
132007966	1554
131974942	1553
133974036	1549
134158110	1549
133940746	1549
133924372	1549
131977265	1547
131474962	1547
131462195	1543
133760286	1543
131555092	1542
131687434	1542
131622676	1538
133772298	1531
131699722	1526
131982397	1523
131749918	1522
131456778	1522
134202122	1519
133913886	1519
131488542	1518
133926922	1516
131639316	1513
131715900	1511
133921034	1507
133757982	1503
133903125	1492
133740052	1488
133706250	1488
131995934	1486
131575836	1486
133758750	1476
131975442	1471
133896222	1467
133914122	1463
133810718	1462
133971476	1460
131435028	1460
133944586	1457
134056220	1457
131993917	1456
131731476	1454
131970324	1449
131496202	1446
133936670	1442
134021396	1438
133770772	1438
133807370	1436
131706122	1436
131497226	1435
132044830	1435
131740426	1433
132042526	1433
132013834	1432
131544084	1432
133922836	1431
131605012	1430
131697428	1430
131545108	1425
131500554	1424
133769502	1424
133783060	1422
131489044	1422
131445770	1420
131630110	1420
133803038	1420
131703316	1419
131539230	1417
133842718	1413
134133514	1412
133772564	1410
133907978	1409
133718036	1408
133829130	1407
133806346	1406
131986236	1404
131487508	1404
131963146	1391
131445022	1390
131514910	1386
200157470	1385
133908254	1384
133761546	1383
132001300	1383
133858580	1382
133825300	1382
134001172	1381
131448074	1380
134185492	1380
133696522	1380
132035102	1378
131444510	1378
133944350	1378
134013460	1377
131979796	1375
134153994	1374
131637524	1371
132008212	1369
131647252	1367
133767434	1361
133770014	1358
131741716	1358
133894410	1355
131628830	1355
133941534	1354
133783828	1354
133870100	1352
133829662	1336
131448084	1335
131750932	1331
133810974	1326
131688212	1325
133907722	1325
133733386	1324
133784586	1320
134194462	1319
131557437	1316
133859850	1313
133994014	1299
131502110	1292
132016906	1284
133830676	1282
131639060	1279
131542302	1278
134123294	1278
133785620	1276
133776404	1271
134089748	1266
131632394	1265
134090004	1262
131957278	1261
131522324	1260
131958036	1259
131730718	1259
131504138	1257
132035860	1247
131964170	1246
133932554	1245
131980298	1243
133866762	1243
131701258	1239
133925140	1236
133815818	1235
133901086	1231
133911070	1225
134107658	1225
131552030	1215
131686922	1215
133827348	1214
134098442	1208
132036884	1198
133717780	1197
131623710	1196
134194954	1195
133770762	1191
133995274	1184
133977630	1181
133605434	1180
200172298	1179
134101790	1179
134025748	1179
134168074	1174
133772820	1170
133846804	1167
133889045	1157
134177290	1154
133925918	1153
131669012	1150
131974666	1148
131460126	1148
133758740	1139
131567636	1138
200177684	1135
133726484	1129
131703562	1126
133791509	1125
131684618	1122
133970462	1111
133712414	1111
131759154	1106
134099486	1106
133855252	1102
133914635	1102
131519754	1101
133929482	1096
133766686	1092
133763870	1088
133775626	1081
133841684	1080
131983922	1066
133991444	1058
131645726	1057
131711506	1056
134131486	1055
133790238	1055
131434526	1055
132031498	1051
134156308	1040
200204083	1039
133943070	1038
133983754	1027
133915678	1015
131753246	1011
133928990	1005
133912094	1002
133891604	976
131670558	975
133984788	974
133798686	974
131989534	968
200161054	966
133763102	960
133907988	960
133824276	959
131733259	947
131519518	944
131647508	930
133929738	924
133944084	923
131632926	923
134014218	904
133807114	898
131654410	895
134154260	886
134006282	873
131446046	872
131975229	858
133608249	836
133793035	804
133791252	803
131571998	803
133922314	790
133921566	777
133895946	777
134191636	777
131502858	715
133935636	698
131507486	695
133904158	695
134197534	651
131745319	643
131756554	641
133963786	636
133944852	629
134013726	622
133843210	620
131446292	562
133716766	543
131607828	541
133880862	540
131723305	430
131739934	390
131460669	383
131603978	289
200210736	288
